rank,word,count,occurrence_percentage,cumulative_percentage
39608,"schändlichen",90,0.00005933,99.48914534
39609,"pujol",90,0.00005933,99.48920466
39610,"supergut",90,0.00005933,99.48926399
39611,"downs",90,0.00005933,99.48932331
39612,"oberschule",90,0.00005933,99.48938264
39613,"engster",90,0.00005933,99.48944196
39614,"rückgang",90,0.00005933,99.48950129
39615,"jungfern",90,0.00005933,99.48956061
39616,"klimawandel",90,0.00005933,99.48961994
39617,"sichereren",90,0.00005933,99.48967927
39618,"gewissem",90,0.00005933,99.48973859
39619,"sima",90,0.00005933,99.48979792
39620,"zwerchfell",90,0.00005933,99.48985724
39621,"traumes",90,0.00005933,99.48991657
39622,"klassenfahrt",90,0.00005933,99.48997589
39623,"sporttasche",90,0.00005933,99.49003522
39624,"bodenständig",90,0.00005933,99.49009454
39625,"grantig",90,0.00005933,99.49015387
39626,"bescheuertes",90,0.00005933,99.49021319
39627,"zusammenarbeite",90,0.00005933,99.49027252
39628,"bemitleidet",90,0.00005933,99.49033185
39629,"flammenschwert",90,0.00005933,99.49039117
39630,"ostwind",90,0.00005933,99.49045050
39631,"allens",90,0.00005933,99.49050982
39632,"hauptcomputer",90,0.00005933,99.49056915
39633,"tide",90,0.00005933,99.49062847
39634,"ausgehoben",90,0.00005933,99.49068780
39635,"woodrow",90,0.00005933,99.49074712
39636,"blogger",90,0.00005933,99.49080645
39637,"trauten",90,0.00005933,99.49086578
39638,"fahrzeugs",90,0.00005933,99.49092510
39639,"chess",90,0.00005933,99.49098443
39640,"sniper",90,0.00005933,99.49104375
39641,"juanito",90,0.00005933,99.49110308
39642,"laroche",90,0.00005933,99.49116240
39643,"nahestehen",90,0.00005933,99.49122173
39644,"schoner",90,0.00005933,99.49128105
39645,"waffengeschäft",90,0.00005933,99.49134038
39646,"entgegengesetzte",90,0.00005933,99.49139971
39647,"codiert",90,0.00005933,99.49145903
39648,"gelöbnis",90,0.00005933,99.49151836
39649,"byrde",90,0.00005933,99.49157768
39650,"heraufbeschworen",90,0.00005933,99.49163701
39651,"weihnachtslieder",90,0.00005933,99.49169633
39652,"nachweisbar",90,0.00005933,99.49175566
39653,"symposium",90,0.00005933,99.49181498
39654,"jobe",90,0.00005933,99.49187431
39655,"fünkchen",90,0.00005933,99.49193363
39656,"chte",90,0.00005933,99.49199296
39657,"manitowoc",90,0.00005933,99.49205229
39658,"gesundheitswesen",90,0.00005933,99.49211161
39659,"fate",90,0.00005933,99.49217094
39660,"thronfolge",90,0.00005933,99.49223026
39661,"überdeckt",90,0.00005933,99.49228959
39662,"haleh",90,0.00005933,99.49234891
39663,"erwisch",90,0.00005933,99.49240824
39664,"achille",90,0.00005933,99.49246756
39665,"conrads",90,0.00005933,99.49252689
39666,"fehlschläge",90,0.00005933,99.49258622
39667,"bewirbst",90,0.00005933,99.49264554
39668,"neune",90,0.00005933,99.49270487
39669,"lauwarm",90,0.00005933,99.49276419
39670,"playoffs",90,0.00005933,99.49282352
39671,"entflohene",90,0.00005933,99.49288284
39672,"piraterie",90,0.00005933,99.49294217
39673,"was-",90,0.00005933,99.49300149
39674,"checker",90,0.00005933,99.49306082
39675,"fahrgemeinschaft",90,0.00005933,99.49312015
39676,"prachtvolle",90,0.00005933,99.49317947
39677,"generieren",90,0.00005933,99.49323880
39678,"stirnband",90,0.00005933,99.49329812
39679,"jahrzehntelang",90,0.00005933,99.49335745
39680,"widerruf",90,0.00005933,99.49341677
39681,"heaulme",89,0.00005867,99.49347544
39682,"bestimmungsort",89,0.00005867,99.49353411
39683,"toleriere",89,0.00005867,99.49359277
39684,"telegraph",89,0.00005867,99.49365144
39685,"fluche",89,0.00005867,99.49371010
39686,"zweideutig",89,0.00005867,99.49376877
39687,"rüstungen",89,0.00005867,99.49382744
39688,"tellerrand",89,0.00005867,99.49388610
39689,"entleert",89,0.00005867,99.49394477
39690,"skaten",89,0.00005867,99.49400344
39691,"autobiografie",89,0.00005867,99.49406210
39692,"revolutionieren",89,0.00005867,99.49412077
39693,"ziffer",89,0.00005867,99.49417944
39694,"portugiese",89,0.00005867,99.49423810
39695,"strapazieren",89,0.00005867,99.49429677
39696,"prominenter",89,0.00005867,99.49435543
39697,"yachthafen",89,0.00005867,99.49441410
39698,"eindeutiger",89,0.00005867,99.49447277
39699,"kaltherzig",89,0.00005867,99.49453143
39700,"aussortiert",89,0.00005867,99.49459010
39701,"salate",89,0.00005867,99.49464877
39702,"reissen",89,0.00005867,99.49470743
39703,"portugiesen",89,0.00005867,99.49476610
39704,"titelsong",89,0.00005867,99.49482476
39705,"bundesbehörden",89,0.00005867,99.49488343
39706,"sickert",89,0.00005867,99.49494210
39707,"zubringen",89,0.00005867,99.49500076
39708,"grütze",89,0.00005867,99.49505943
39709,"sergeants",89,0.00005867,99.49511810
39710,"trüb",89,0.00005867,99.49517676
39711,"tonto",89,0.00005867,99.49523543
39712,"edwardes",89,0.00005867,99.49529410
39713,"pessimist",89,0.00005867,99.49535276
39714,"lapdance",89,0.00005867,99.49541143
39715,"operations",89,0.00005867,99.49547009
39716,"beschränkte",89,0.00005867,99.49552876
39717,"nachahmung",89,0.00005867,99.49558743
39718,"bestatten",89,0.00005867,99.49564609
39719,"geschöpft",89,0.00005867,99.49570476
39720,"joyful",89,0.00005867,99.49576343
39721,"rausging",89,0.00005867,99.49582209
39722,"stooges",89,0.00005867,99.49588076
39723,"verzauberten",89,0.00005867,99.49593943
39724,"verkriecht",89,0.00005867,99.49599809
39725,"todesstern",89,0.00005867,99.49605676
39726,"spiegelung",89,0.00005867,99.49611542
39727,"mathilda",89,0.00005867,99.49617409
39728,"durchgegeben",89,0.00005867,99.49623276
39729,"tweed",89,0.00005867,99.49629142
39730,"slum",89,0.00005867,99.49635009
39731,"bescheinigung",89,0.00005867,99.49640876
39732,"hingenommen",89,0.00005867,99.49646742
39733,"raschelt",89,0.00005867,99.49652609
39734,"aragon",89,0.00005867,99.49658476
39735,"tomatensoße",89,0.00005867,99.49664342
39736,"kognitive",89,0.00005867,99.49670209
39737,"angetroffen",89,0.00005867,99.49676075
39738,"vintage",89,0.00005867,99.49681942
39739,"zacken",89,0.00005867,99.49687809
39740,"daytona",89,0.00005867,99.49693675
39741,"genozid",89,0.00005867,99.49699542
39742,"bonne",89,0.00005867,99.49705409
39743,"weiterverfolgen",89,0.00005867,99.49711275
39744,"arabella",89,0.00005867,99.49717142
39745,"ausschreitungen",89,0.00005867,99.49723009
39746,"beeindruckenden",89,0.00005867,99.49728875
39747,"befreist",89,0.00005867,99.49734742
39748,"notdienst",89,0.00005867,99.49740608
39749,"barýþ",89,0.00005867,99.49746475
39750,"mandi",89,0.00005867,99.49752342
39751,"kellers",89,0.00005867,99.49758208
39752,"hallihallo",89,0.00005867,99.49764075
39753,"amateuren",89,0.00005867,99.49769942
39754,"reinhardt",89,0.00005867,99.49775808
39755,"ning",89,0.00005867,99.49781675
39756,"draufhaben",89,0.00005867,99.49787541
39757,"runder",89,0.00005867,99.49793408
39758,"ermittlern",89,0.00005867,99.49799275
39759,"teufelin",89,0.00005867,99.49805141
39760,"rauslässt",89,0.00005867,99.49811008
39761,"giftiger",89,0.00005867,99.49816875
39762,"petri",89,0.00005867,99.49822741
39763,"unabhängigkeitserklärung",89,0.00005867,99.49828608
39764,"azrael",89,0.00005867,99.49834475
39765,"zöllner",89,0.00005867,99.49840341
39766,"sowjetischer",89,0.00005867,99.49846208
39767,"haitianer",89,0.00005867,99.49852074
39768,"kardiologie",89,0.00005867,99.49857941
39769,"tschechische",89,0.00005867,99.49863808
39770,"17-jährige",89,0.00005867,99.49869674
39771,"züchter",89,0.00005867,99.49875541
39772,"beruflicher",89,0.00005867,99.49881408
39773,"unhold",89,0.00005867,99.49887274
39774,"harpers",89,0.00005867,99.49893141
39775,"zurückbekomme",89,0.00005867,99.49899008
39776,"klecks",89,0.00005867,99.49904874
39777,"stadthaus",89,0.00005867,99.49910741
39778,"sichten",89,0.00005867,99.49916607
39779,"gehorsamst",89,0.00005867,99.49922474
39780,"standes",89,0.00005867,99.49928341
39781,"säugetier",89,0.00005867,99.49934207
39782,"klärst",89,0.00005867,99.49940074
39783,"begabten",89,0.00005867,99.49945941
39784,"geldautomat",89,0.00005867,99.49951807
39785,"spendete",89,0.00005867,99.49957674
39786,"hendrik",89,0.00005867,99.49963541
39787,"bitcoin",89,0.00005867,99.49969407
39788,"fraktionen",89,0.00005867,99.49975274
39789,"lachende",89,0.00005867,99.49981140
39790,"bestärkt",89,0.00005867,99.49987007
39791,"zahllosen",89,0.00005867,99.49992874
39792,"fahrbahn",89,0.00005867,99.49998740
39793,"beklagten",89,0.00005867,99.50004607
39794,"verbreiteten",89,0.00005867,99.50010474
39795,"himmelswillen",89,0.00005867,99.50016340
39796,"ranges",89,0.00005867,99.50022207
39797,"gewieft",89,0.00005867,99.50028073
39798,"ssr",89,0.00005867,99.50033940
39799,"megafon",89,0.00005867,99.50039807
39800,"sammele",89,0.00005867,99.50045673
39801,"parkst",89,0.00005867,99.50051540
39802,"empfindsam",89,0.00005867,99.50057407
39803,"vorletzten",89,0.00005867,99.50063273
39804,"geschichtsbücher",89,0.00005867,99.50069140
39805,"orientierungssinn",89,0.00005867,99.50075007
39806,"laie",89,0.00005867,99.50080873
39807,"botenjunge",89,0.00005867,99.50086740
39808,"streunende",89,0.00005867,99.50092606
39809,"gebellt",89,0.00005867,99.50098473
39810,"prellung",89,0.00005867,99.50104340
39811,"schmierige",89,0.00005867,99.50110206
39812,"innovativ",89,0.00005867,99.50116073
39813,"fremdenlegion",89,0.00005867,99.50121940
39814,"klügere",89,0.00005867,99.50127806
39815,"pornographie",89,0.00005867,99.50133673
39816,"bewach",89,0.00005867,99.50139540
39817,"weihnachtsstimmung",89,0.00005867,99.50145406
39818,"materials",89,0.00005867,99.50151273
39819,"außerordentlichen",89,0.00005867,99.50157139
39820,"sprengfalle",89,0.00005867,99.50163006
39821,"uneingeladen",89,0.00005867,99.50168873
39822,"kriegsgefangenenlager",89,0.00005867,99.50174739
39823,"öfen",89,0.00005867,99.50180606
39824,"20-jährigen",89,0.00005867,99.50186473
39825,"gestüt",89,0.00005867,99.50192339
39826,"heiligem",89,0.00005867,99.50198206
39827,"kollidieren",89,0.00005867,99.50204073
39828,"kollabierte",89,0.00005867,99.50209939
39829,"cc",89,0.00005867,99.50215806
39830,"faltet",89,0.00005867,99.50221672
39831,"zurückweichen",89,0.00005867,99.50227539
39832,"heilst",89,0.00005867,99.50233406
39833,"intimes",89,0.00005867,99.50239272
39834,"reling",89,0.00005867,99.50245139
39835,"nähten",89,0.00005867,99.50251006
39836,"freikarten",89,0.00005867,99.50256872
39837,"svensson",89,0.00005867,99.50262739
39838,"arbeitsbedingungen",89,0.00005867,99.50268606
39839,"herzlichst",89,0.00005867,99.50274472
39840,"bowlingkugel",89,0.00005867,99.50280339
39841,"stoney",89,0.00005867,99.50286205
39842,"wohnblock",89,0.00005867,99.50292072
39843,"besessener",89,0.00005867,99.50297939
39844,"kiefern",89,0.00005867,99.50303805
39845,"scheffeln",89,0.00005867,99.50309672
39846,"chauncey",89,0.00005867,99.50315539
39847,"flexibilität",89,0.00005867,99.50321405
39848,"eckat",89,0.00005867,99.50327272
39849,"trivial",89,0.00005867,99.50333138
39850,"vertrauensvoll",89,0.00005867,99.50339005
39851,"lägen",89,0.00005867,99.50344872
39852,"c.j.",89,0.00005867,99.50350738
39853,"weltbevölkerung",89,0.00005867,99.50356605
39854,"nadir",89,0.00005867,99.50362472
39855,"epps",89,0.00005867,99.50368338
39856,"dascha",89,0.00005867,99.50374205
39857,"kortex",89,0.00005867,99.50380072
39858,"ou",89,0.00005867,99.50385938
39859,"hughie",89,0.00005867,99.50391805
39860,"bedrohst",89,0.00005867,99.50397671
39861,"coffy",89,0.00005867,99.50403538
39862,"durchhaltevermögen",89,0.00005867,99.50409405
39863,"minh",89,0.00005867,99.50415271
39864,"englischlehrer",89,0.00005867,99.50421138
39865,"suppen",89,0.00005867,99.50427005
39866,"nachzumachen",89,0.00005867,99.50432871
39867,"genny",89,0.00005867,99.50438738
39868,"schlägern",89,0.00005867,99.50444605
39869,"würg",89,0.00005867,99.50450471
39870,"geröntgt",89,0.00005867,99.50456338
39871,"ritze",89,0.00005867,99.50462204
39872,"obenauf",89,0.00005867,99.50468071
39873,"saber",89,0.00005867,99.50473938
39874,"abflussrohr",89,0.00005867,99.50479804
39875,"calamity",89,0.00005867,99.50485671
39876,"stepptanz",89,0.00005867,99.50491538
39877,"hinzustellen",89,0.00005867,99.50497404
39878,"behagt",89,0.00005867,99.50503271
39879,"mms",89,0.00005867,99.50509138
39880,"fregatte",89,0.00005867,99.50515004
39881,"leffingwell",89,0.00005867,99.50520871
39882,"goode",89,0.00005867,99.50526737
39883,"isolierband",89,0.00005867,99.50532604
39884,"regierungsgebäude",89,0.00005867,99.50538471
39885,"geklagt",89,0.00005867,99.50544337
39886,"tight",89,0.00005867,99.50550204
39887,"griesgrämig",89,0.00005867,99.50556071
39888,"oregano",89,0.00005867,99.50561937
39889,"chapel",89,0.00005867,99.50567804
39890,"horizontal",89,0.00005867,99.50573670
39891,"holzkohle",89,0.00005867,99.50579537
39892,"laborratten",89,0.00005867,99.50585404
39893,"armbruster",89,0.00005867,99.50591270
39894,"beruhte",89,0.00005867,99.50597137
39895,"polizeistaat",89,0.00005867,99.50603004
39896,"hochgefahren",89,0.00005867,99.50608870
39897,"gelockert",89,0.00005867,99.50614737
39898,"leberversagen",89,0.00005867,99.50620604
39899,"lazar",89,0.00005867,99.50626470
39900,"vonnöten",89,0.00005867,99.50632337
39901,"kostest",89,0.00005867,99.50638203
39902,"lab",89,0.00005867,99.50644070
39903,"lito",89,0.00005867,99.50649937
39904,"eingehende",89,0.00005867,99.50655803
39905,"verweigerst",89,0.00005867,99.50661670
39906,"heroische",89,0.00005867,99.50667537
39907,"startschuss",89,0.00005867,99.50673403
39908,"pearly",89,0.00005867,99.50679270
39909,"couture",89,0.00005867,99.50685137
39910,"löffeln",89,0.00005867,99.50691003
39911,"tuscheln",89,0.00005867,99.50696870
39912,"doron",89,0.00005867,99.50702736
39913,"zurechtkommt",89,0.00005867,99.50708603
39914,"plattenladen",89,0.00005867,99.50714470
39915,"turbinen",89,0.00005867,99.50720336
39916,"ängstliches",89,0.00005867,99.50726203
39917,"h.r.",89,0.00005867,99.50732070
39918,"wasserflasche",89,0.00005867,99.50737936
39919,"zielerfassung",89,0.00005867,99.50743803
39920,"spult",89,0.00005867,99.50749670
39921,"iljitsch",89,0.00005867,99.50755536
39922,"feenstaub",89,0.00005867,99.50761403
39923,"riesenarschloch",89,0.00005867,99.50767269
39924,"lax",89,0.00005867,99.50773136
39925,"brüten",89,0.00005867,99.50779003
39926,"flats",89,0.00005867,99.50784869
39927,"ägeus",89,0.00005867,99.50790736
39928,"akzeptierten",89,0.00005867,99.50796603
39929,"gemütlichkeit",89,0.00005867,99.50802469
39930,"reingehauen",89,0.00005867,99.50808336
39931,"wass",89,0.00005867,99.50814203
39932,"bummeln",89,0.00005867,99.50820069
39933,"verrutscht",89,0.00005867,99.50825936
39934,"headset",89,0.00005867,99.50831802
39935,"tudor",89,0.00005867,99.50837669
39936,"heraushalten",89,0.00005867,99.50843536
39937,"southfork",89,0.00005867,99.50849402
39938,"sharma",89,0.00005867,99.50855269
39939,"nachspionieren",89,0.00005867,99.50861136
39940,"verkomplizieren",89,0.00005867,99.50867002
39941,"mirko",89,0.00005867,99.50872869
39942,"ausgeteilt",89,0.00005867,99.50878735
39943,"jiddisch",89,0.00005867,99.50884602
39944,"draufmachen",89,0.00005867,99.50890469
39945,"frühlings",89,0.00005867,99.50896335
39946,"albatros",89,0.00005867,99.50902202
39947,"fabien",89,0.00005867,99.50908069
39948,"know-how",89,0.00005867,99.50913935
39949,"bas",89,0.00005867,99.50919802
39950,"penetration",89,0.00005867,99.50925669
39951,"vorfeld",89,0.00005867,99.50931535
39952,"periskop",89,0.00005867,99.50937402
39953,"kool",89,0.00005867,99.50943268
39954,"babcock",89,0.00005867,99.50949135
39955,"hausieren",89,0.00005867,99.50955002
39956,"schnittstelle",89,0.00005867,99.50960868
39957,"zugesprochen",89,0.00005867,99.50966735
39958,"sitcom",89,0.00005867,99.50972602
39959,"gallone",89,0.00005867,99.50978468
39960,"gerichtsmediziners",89,0.00005867,99.50984335
39961,"wunderlich",89,0.00005867,99.50990202
39962,"stattlicher",89,0.00005867,99.50996068
39963,"freikarte",89,0.00005867,99.51001935
39964,"knietief",89,0.00005867,99.51007801
39965,"résistance",89,0.00005867,99.51013668
39966,"sali",89,0.00005867,99.51019535
39967,"besichtigt",89,0.00005867,99.51025401
39968,"sonderagent",89,0.00005867,99.51031268
39969,"belaste",89,0.00005867,99.51037135
39970,"highlight",89,0.00005867,99.51043001
39971,"straßenecken",89,0.00005867,99.51048868
39972,"lieblingsort",89,0.00005867,99.51054735
39973,"parton",88,0.00005801,99.51060535
39974,"vertreterin",88,0.00005801,99.51066336
39975,"enthielten",88,0.00005801,99.51072137
39976,"delegierte",88,0.00005801,99.51077937
39977,"vergrub",88,0.00005801,99.51083738
39978,"sheldons",88,0.00005801,99.51089539
39979,"darrow",88,0.00005801,99.51095340
39980,"implantieren",88,0.00005801,99.51101140
39981,"garvin",88,0.00005801,99.51106941
39982,"brodelt",88,0.00005801,99.51112742
39983,"aufgetankt",88,0.00005801,99.51118542
39984,"schmerzensgeld",88,0.00005801,99.51124343
39985,"konditorei",88,0.00005801,99.51130144
39986,"zusammenschluss",88,0.00005801,99.51135945
39987,"kanton",88,0.00005801,99.51141745
39988,"chocolat",88,0.00005801,99.51147546
39989,"abgewartet",88,0.00005801,99.51153347
39990,"durchforsten",88,0.00005801,99.51159147
39991,"abgeglichen",88,0.00005801,99.51164948
39992,"bewilligung",88,0.00005801,99.51170749
39993,"borge",88,0.00005801,99.51176550
39994,"vorlieb",88,0.00005801,99.51182350
39995,"raushaben",88,0.00005801,99.51188151
39996,"raumkapsel",88,0.00005801,99.51193952
39997,"entlastung",88,0.00005801,99.51199752
39998,"besprühen",88,0.00005801,99.51205553
39999,"schatzamt",88,0.00005801,99.51211354
40000,"kaffeekanne",88,0.00005801,99.51217155
40001,"oeuvres",88,0.00005801,99.51222955
40002,"kochkunst",88,0.00005801,99.51228756
40003,"heimgebracht",88,0.00005801,99.51234557
40004,"abenteuers",88,0.00005801,99.51240357
40005,"aussetzt",88,0.00005801,99.51246158
40006,"gestrüpp",88,0.00005801,99.51251959
40007,"nebenraum",88,0.00005801,99.51257760
40008,"bracken",88,0.00005801,99.51263560
40009,"hechelt",88,0.00005801,99.51269361
40010,"anheuerte",88,0.00005801,99.51275162
40011,"duc",88,0.00005801,99.51280962
40012,"stapelt",88,0.00005801,99.51286763
40013,"passagen",88,0.00005801,99.51292564
40014,"vergeudete",88,0.00005801,99.51298365
40015,"verplempern",88,0.00005801,99.51304165
40016,"albertine",88,0.00005801,99.51309966
40017,"nachzügler",88,0.00005801,99.51315767
40018,"kreißsaal",88,0.00005801,99.51321568
40019,"urvampir",88,0.00005801,99.51327368
40020,"yoyo",88,0.00005801,99.51333169
40021,"badehaus",88,0.00005801,99.51338970
40022,"buhrufe",88,0.00005801,99.51344770
40023,"cleve",88,0.00005801,99.51350571
40024,"schmerzhaften",88,0.00005801,99.51356372
40025,"strickler",88,0.00005801,99.51362173
40026,"manly",88,0.00005801,99.51367973
40027,"naturkatastrophe",88,0.00005801,99.51373774
40028,"mantra",88,0.00005801,99.51379575
40029,"unreine",88,0.00005801,99.51385375
40030,"singenden",88,0.00005801,99.51391176
40031,"softie",88,0.00005801,99.51396977
40032,"pedantisch",88,0.00005801,99.51402778
40033,"malkovich",88,0.00005801,99.51408578
40034,"roarke",88,0.00005801,99.51414379
40035,"überflogen",88,0.00005801,99.51420180
40036,"spitzenmäßig",88,0.00005801,99.51425980
40037,"rasputin",88,0.00005801,99.51431781
40038,"ransom",88,0.00005801,99.51437582
40039,"wohlfühlt",88,0.00005801,99.51443383
40040,"angibt",88,0.00005801,99.51449183
40041,"sprudelt",88,0.00005801,99.51454984
40042,"moneypenny",88,0.00005801,99.51460785
40043,"vorzubringen",88,0.00005801,99.51466585
40044,"blutzellen",88,0.00005801,99.51472386
40045,"guitar",88,0.00005801,99.51478187
40046,"trunken",88,0.00005801,99.51483988
40047,"kulturell",88,0.00005801,99.51489788
40048,"stanfield",88,0.00005801,99.51495589
40049,"üb",88,0.00005801,99.51501390
40050,"streichelte",88,0.00005801,99.51507190
40051,"schrapnell",88,0.00005801,99.51512991
40052,"geographic",88,0.00005801,99.51518792
40053,"wiedersiehst",88,0.00005801,99.51524593
40054,"mordserie",88,0.00005801,99.51530393
40055,"froher",88,0.00005801,99.51536194
40056,"tsui",88,0.00005801,99.51541995
40057,"airbags",88,0.00005801,99.51547795
40058,"mohr",88,0.00005801,99.51553596
40059,"rogan",88,0.00005801,99.51559397
40060,"tyra",88,0.00005801,99.51565198
40061,"zusätzlicher",88,0.00005801,99.51570998
40062,"miko",88,0.00005801,99.51576799
40063,"pyle",88,0.00005801,99.51582600
40064,"gwyneth",88,0.00005801,99.51588401
40065,"schwellen",88,0.00005801,99.51594201
40066,"datest",88,0.00005801,99.51600002
40067,"frostbeulen",88,0.00005801,99.51605803
40068,"metropole",88,0.00005801,99.51611603
40069,"kurzgeschichte",88,0.00005801,99.51617404
40070,"zähe",88,0.00005801,99.51623205
40071,"bump",88,0.00005801,99.51629006
40072,"hinzunehmen",88,0.00005801,99.51634806
40073,"schleuderte",88,0.00005801,99.51640607
40074,"rasmussen",88,0.00005801,99.51646408
40075,"amberson",88,0.00005801,99.51652208
40076,"klöster",88,0.00005801,99.51658009
40077,"brit",88,0.00005801,99.51663810
40078,"halter",88,0.00005801,99.51669611
40079,"begrenzung",88,0.00005801,99.51675411
40080,"putzig",88,0.00005801,99.51681212
40081,"gestapelt",88,0.00005801,99.51687013
40082,"lockst",88,0.00005801,99.51692813
40083,"jogger",88,0.00005801,99.51698614
40084,"inserat",88,0.00005801,99.51704415
40085,"weihnachtsmänner",88,0.00005801,99.51710216
40086,"subventionen",88,0.00005801,99.51716016
40087,"haaransatz",88,0.00005801,99.51721817
40088,"goldrichtig",88,0.00005801,99.51727618
40089,"which",88,0.00005801,99.51733418
40090,"schekel",88,0.00005801,99.51739219
40091,"guilala",88,0.00005801,99.51745020
40092,"angespuckt",88,0.00005801,99.51750821
40093,"dinosauriern",88,0.00005801,99.51756621
40094,"verschulden",88,0.00005801,99.51762422
40095,"ermächtigt",88,0.00005801,99.51768223
40096,"getting",88,0.00005801,99.51774023
40097,"warrick",88,0.00005801,99.51779824
40098,"beunruhigendes",88,0.00005801,99.51785625
40099,"stöckelschuhe",88,0.00005801,99.51791426
40100,"clou",88,0.00005801,99.51797226
40101,"akustik",88,0.00005801,99.51803027
40102,"überschwemmungen",88,0.00005801,99.51808828
40103,"fsb",88,0.00005801,99.51814628
40104,"rücke",88,0.00005801,99.51820429
40105,"yvon",88,0.00005801,99.51826230
40106,"drogendeal",88,0.00005801,99.51832031
40107,"greifer",88,0.00005801,99.51837831
40108,"ängstlicher",88,0.00005801,99.51843632
40109,"wheaton",88,0.00005801,99.51849433
40110,"entlegenen",88,0.00005801,99.51855234
40111,"delano",88,0.00005801,99.51861034
40112,"zeitverschiebung",88,0.00005801,99.51866835
40113,"frömmigkeit",88,0.00005801,99.51872636
40114,"mertens",88,0.00005801,99.51878436
40115,"jagdhund",88,0.00005801,99.51884237
40116,"finesse",88,0.00005801,99.51890038
40117,"putzte",88,0.00005801,99.51895839
40118,"kommentiert",88,0.00005801,99.51901639
40119,"jungfräulich",88,0.00005801,99.51907440
40120,"eingezeichnet",88,0.00005801,99.51913241
40121,"dargelegt",88,0.00005801,99.51919041
40122,"heiner",88,0.00005801,99.51924842
40123,"furchtlose",88,0.00005801,99.51930643
40124,"hinhören",88,0.00005801,99.51936444
40125,"galiläa",88,0.00005801,99.51942244
40126,"schlaglöcher",88,0.00005801,99.51948045
40127,"webseiten",88,0.00005801,99.51953846
40128,"rajesh",88,0.00005801,99.51959646
40129,"trotteln",88,0.00005801,99.51965447
40130,"konsultiert",88,0.00005801,99.51971248
40131,"sicherheitsnetz",88,0.00005801,99.51977049
40132,"mclaren",88,0.00005801,99.51982849
40133,"schirme",88,0.00005801,99.51988650
40134,"ruckzuck",88,0.00005801,99.51994451
40135,"hereingelassen",88,0.00005801,99.52000251
40136,"wärtern",88,0.00005801,99.52006052
40137,"herumgeschnüffelt",88,0.00005801,99.52011853
40138,"sichtungen",88,0.00005801,99.52017654
40139,"mak",88,0.00005801,99.52023454
40140,"häufigste",88,0.00005801,99.52029255
40141,"verantwortlichkeit",88,0.00005801,99.52035056
40142,"wettkämpfe",88,0.00005801,99.52040856
40143,"hollys",88,0.00005801,99.52046657
40144,"stewardessen",88,0.00005801,99.52052458
40145,"stunk",88,0.00005801,99.52058259
40146,"regentropfen",88,0.00005801,99.52064059
40147,"förderer",88,0.00005801,99.52069860
40148,"medizinschrank",88,0.00005801,99.52075661
40149,"pu",88,0.00005801,99.52081461
40150,"tierney",88,0.00005801,99.52087262
40151,"briens",88,0.00005801,99.52093063
40152,"doppelagentin",88,0.00005801,99.52098864
40153,"salinas",88,0.00005801,99.52104664
40154,"scheißteil",88,0.00005801,99.52110465
40155,"panzerfaust",88,0.00005801,99.52116266
40156,"argentinier",88,0.00005801,99.52122066
40157,"veritas",88,0.00005801,99.52127867
40158,"corinna",88,0.00005801,99.52133668
40159,"musashi",88,0.00005801,99.52139469
40160,"kearney",88,0.00005801,99.52145269
40161,"durchgekaut",88,0.00005801,99.52151070
40162,"satellitenbilder",88,0.00005801,99.52156871
40163,"happyend",88,0.00005801,99.52162672
40164,"random",88,0.00005801,99.52168472
40165,"trotzig",88,0.00005801,99.52174273
40166,"absahnen",88,0.00005801,99.52180074
40167,"mcgrath",88,0.00005801,99.52185874
40168,"schussbereit",88,0.00005801,99.52191675
40169,"rausschmeißer",88,0.00005801,99.52197476
40170,"nebenprodukt",88,0.00005801,99.52203277
40171,"potomac",88,0.00005801,99.52209077
40172,"zuzubereiten",88,0.00005801,99.52214878
40173,"orang-utan",88,0.00005801,99.52220679
40174,"exhumieren",88,0.00005801,99.52226479
40175,"moshe",88,0.00005801,99.52232280
40176,"schmort",88,0.00005801,99.52238081
40177,"exizor",88,0.00005801,99.52243882
40178,"wohlgefühlt",88,0.00005801,99.52249682
40179,"scheuern",88,0.00005801,99.52255483
40180,"kläglich",88,0.00005801,99.52261284
40181,"küchenmesser",88,0.00005801,99.52267084
40182,"dienstweg",88,0.00005801,99.52272885
40183,"umfangreich",88,0.00005801,99.52278686
40184,"dyle",88,0.00005801,99.52284487
40185,"flugdeck",88,0.00005801,99.52290287
40186,"vampirs",88,0.00005801,99.52296088
40187,"rauskriege",88,0.00005801,99.52301889
40188,"fußnägel",88,0.00005801,99.52307689
40189,"aurelio",88,0.00005801,99.52313490
40190,"nä",88,0.00005801,99.52319291
40191,"piratenschiff",88,0.00005801,99.52325092
40192,"umhaut",88,0.00005801,99.52330892
40193,"friedvoll",88,0.00005801,99.52336693
40194,"griesgram",88,0.00005801,99.52342494
40195,"r-2",88,0.00005801,99.52348294
40196,"einheizen",88,0.00005801,99.52354095
40197,"gunner",88,0.00005801,99.52359896
40198,"hydranten",88,0.00005801,99.52365697
40199,"botanik",88,0.00005801,99.52371497
40200,"rausgeschafft",88,0.00005801,99.52377298
40201,"raffinesse",88,0.00005801,99.52383099
40202,"schlagfertig",88,0.00005801,99.52388899
40203,"geschworenengericht",88,0.00005801,99.52394700
40204,"anzufreunden",88,0.00005801,99.52400501
40205,"hochstaplerin",88,0.00005801,99.52406302
